instanceId,costs,duration,effective,waiting,offTime
58,3022981.0,6731736,144480,6356856,230400
59,2323121.0,3102456,109047,2763009,230400
60,3432483.0,1216292,175951,579541,460800
61,1832192.0,6277687,84760,6192927,0
62,3121843.0,3047629,153540,2433289,460800
63,3953345.0,269114,201952,67162,0
64,3871198.0,205130,201062,4068,0
65,2373693.0,5073607,118680,4954927,0
66,5213522.0,2519249,258769,2030080,230400
67,2731058.0,6420036,131241,6288795,0
68,3555702.0,787352,174729,612623,0
69,3497360.0,933921,180419,753502,0
70,5010202.0,5175897,250124,4695373,230400
71,4564333.0,5193615,225142,4968473,0
72,2676754.0,366875,130922,235953,0
73,4382118.0,1954194,219704,1504090,230400
74,2922449.0,3727311,137935,3589376,0
75,3220828.0,6175377,162708,5782269,230400
76,4385299.0,2530188,216120,2083668,230400
77,3911997.0,2001815,201837,1799978,0
78,1989282.0,2790676,93791,2466485,230400
79,2832551.0,2527255,132321,2394934,0
80,3257805.0,4429425,159753,4269672,0
81,2371530.0,4929186,114722,4814464,0
82,2165410.0,1569731,99532,1470199,0
83,4779931.0,1449755,241137,1208618,0
84,1963988.0,697118,91225,605893,0
85,3801842.0,2595093,195402,2399691,0
86,2209988.0,1473221,109023,1364198,0
87,3309989.0,6420178,159928,6260250,0
88,2464256.0,2742229,121003,2621226,0
89,4414810.0,2095383,214354,1650629,230400
90,1447504.0,3649366,62693,3586673,0
91,3109800.0,5045545,157948,4887597,0
92,2864467.0,3249942,138438,3111504,0
93,4361590.0,6840490,223145,6617345,0
94,3383690.0,2051196,163682,1657114,230400
95,2396253.0,4549244,109657,4439587,0
96,3767158.0,4351459,190577,3930482,230400
97,3065152.0,1823461,151519,1441542,230400
98,3793424.0,6769174,192089,6346685,230400
99,2889967.0,1575819,145034,1430785,0
100,3709102.0,4576874,193211,4383663,0
101,4852998.0,6871047,238726,6632321,0
102,3162717.0,4301681,148809,3922472,230400
103,2989297.0,3992836,155698,3837138,0
104,4578248.0,4991932,225354,4766578,0
105,2110897.0,2569073,99219,2469854,0
106,1847296.0,978535,80157,898378,0
107,1907281.0,5006410,89039,4917371,0
108,1178482.0,2768026,55036,2712990,0
109,3072776.0,792686,150567,642119,0
110,2157744.0,6822881,102371,6720510,0
111,2397236.0,3994924,116157,3648367,230400
112,1547778.0,5813003,72164,5740839,0
113,3288841.0,1356205,152354,1203851,0
114,4514920.0,5778457,222603,5325454,230400
115,5076307.0,6156242,250231,5675611,230400
116,2692555.0,2079039,130136,1948903,0
117,4193204.0,5130818,203578,4696840,230400
118,2161322.0,3925390,106673,3818717,0
119,2782207.0,4885514,133948,4521166,230400
120,1503143.0,2114217,66026,2048191,0
121,1509506.0,5013361,67034,4715927,230400
122,1629303.0,4287005,77687,4209318,0
123,2087683.0,675203,94546,580657,0
124,4450748.0,3635354,222520,3182434,230400
125,4098534.0,5638748,212182,5426566,0
126,3472247.0,3245457,179905,3065552,0
127,2351267.0,6343955,113283,6230672,0
128,3649105.0,1911456,176373,1504683,230400
129,1977990.0,5451432,92608,5128424,230400
130,4018708.0,645160,199866,214894,230400
131,2487646.0,4396499,112888,4283611,0
132,3787617.0,3784061,190253,3593808,0
133,1409354.0,3655517,66060,3359057,230400
134,1531242.0,638925,73540,334985,230400
135,3370662.0,6291466,162010,6129456,0
136,4631228.0,6715493,232709,6252384,230400
137,4158647.0,3336133,214239,3121894,0
138,2155907.0,2656952,104381,2552571,0
139,3225768.0,4272035,159960,3881675,230400
140,3617974.0,2116276,179744,1936532,0
141,3708236.0,6155367,180917,5744050,230400
142,2308063.0,1493017,111740,1381277,0
143,1754591.0,704268,83841,620427,0
144,4641699.0,939521,229585,709936,0
145,3098194.0,1274830,147171,897259,230400
146,2327982.0,4952398,112323,4840075,0
147,4606873.0,5779358,224094,5555264,0
148,1729837.0,5632334,73317,5328617,230400
149,2793467.0,3080653,129145,2721108,230400
150,2291394.0,6789063,108360,6680703,0
151,2103252.0,3700689,101670,3599019,0
152,1788596.0,6057540,85940,5741200,230400
153,3237116.0,4486476,155442,4331034,0
154,3090325.0,1452706,155003,1297703,0
155,4819355.0,3863922,239397,3624525,0
156,2229304.0,1426541,109813,1316728,0
157,2676215.0,3866843,131035,3735808,0
158,3129480.0,4845400,151725,4463275,230400
159,3997247.0,851735,196819,654916,0
160,4190007.0,6843412,203506,6639906,0
161,2417436.0,2728913,117651,2611262,0
162,2673120.0,1410203,126357,1283846,0
163,3293369.0,3168209,157335,2780474,230400
164,2727619.0,4963468,131877,4831591,0
165,3198975.0,160740,154748,5992,0
166,1536049.0,6319434,69963,6249471,0
167,4298089.0,5583034,213592,5139042,230400
168,2849126.0,1527397,136027,1391370,0
169,3964266.0,1343637,208343,904894,230400
170,4179716.0,5207846,205798,5002048,0
171,4783685.0,5170703,236574,4934129,0
172,3305768.0,4886505,163066,4493039,230400
173,3528472.0,5552438,170417,5382021,0
174,1896936.0,3909901,89561,3820340,0
175,3904943.0,3376647,189892,3186755,0
176,2781129.0,1285242,131490,1153752,0
177,3678873.0,2671188,188608,2482580,0
178,3786683.0,1343821,190180,923241,230400
179,4453799.0,2111430,227661,1653369,230400
180,2335530.0,5471235,114091,5126744,230400
181,3781733.0,3823614,185111,3638503,0
182,2566105.0,3260488,117206,3143282,0
183,2259825.0,6219432,108895,6110537,0
184,1850122.0,3177449,81792,3095657,0
185,5097557.0,5813636,254002,5559634,0
186,4511754.0,3394078,223318,3170760,0
187,1723391.0,3640264,78883,3330981,230400
188,4205088.0,1403190,212491,1190699,0
189,2335926.0,657877,111659,315818,230400
190,2180983.0,5632212,105089,5527123,0
191,3966083.0,4861723,191447,4439876,230400
192,3805368.0,3762412,187305,3575107,0
193,3803786.0,6670750,187477,6252873,230400
194,4054473.0,3151885,209882,2711603,230400
195,1687060.0,1939271,72417,1866854,0
196,2538922.0,6702330,116835,6355095,230400
197,1744368.0,228207,77300,150907,0
198,3045527.0,6115658,142687,5742571,230400
199,3718975.0,365108,191747,173361,0
200,1991166.0,957687,87202,640085,230400
201,4234261.0,1577786,206209,1371577,0
202,2860889.0,3861452,143134,3718318,0
203,4140117.0,4523420,206760,4316660,0
204,2614760.0,6239204,126035,6113169,0
205,1645082.0,2584627,70634,2513993,0
206,3957253.0,6317779,197391,6120388,0
207,1807604.0,1924437,76716,1847721,0
208,4704148.0,653820,232390,191030,230400
209,1589860.0,1439945,72528,1367417,0
210,4427086.0,2717526,217697,2499829,0
211,1825811.0,4519074,82872,4436202,0
212,4037609.0,2742173,206590,2535583,0
213,3718862.0,2443825,195280,2018145,230400
214,2888817.0,4245577,138609,3646168,460800
215,2238812.0,4332846,103170,4229676,0
216,4423861.0,4504052,226477,4277575,0
217,2419864.0,3640280,118222,3291658,230400
218,2703405.0,3982377,130369,3621608,230400
219,2965528.0,5509776,143514,5135862,230400
220,3342109.0,738742,173438,334904,230400
221,3854819.0,5615568,188656,5426912,0
222,3005641.0,4380025,142904,4237121,0
223,4006545.0,866589,197122,669467,0
224,2241538.0,2575779,108687,2467092,0
