instanceId,costs,duration,effective,waiting,offTime
115,2305396.0,6219002,110660,6108342,0
116,3523169.0,786681,173408,613273,0
117,4600385.0,6714978,231518,6253060,230400
118,4390285.0,2095188,213385,1651403,230400
119,3598271.0,2670673,185310,2485363,0
120,3024167.0,1822946,149948,1442598,230400
121,4582403.0,4991417,225429,4765988,0
122,3122072.0,1274635,148261,895974,230400
123,1632544.0,2584432,70300,2514132,0
124,4265112.0,1577591,207210,1370381,0
125,1836110.0,4518559,83349,4435210,0
126,5062672.0,5813121,252723,5560398,0
127,4017989.0,3151366,208618,2712348,230400
128,3221914.0,160069,155865,4204,0
129,2078165.0,6718014,88723,6629291,0
130,4405714.0,2529517,217011,2082106,230400
131,1610730.0,4286486,76904,4209582,0
132,2336825.0,5618714,112873,5505841,0
133,1792492.0,6057025,86086,5740539,230400
134,2071285.0,96525,92925,3600,0
135,3972615.0,6317260,198047,6119213,0
136,1719731.0,215691,80898,134793,0
137,2535691.0,3885113,119698,3765415,0
138,2351432.0,963852,116298,847554,0
139,1542394.0,3934905,70513,3864392,0
140,4244746.0,5494907,208435,5056072,230400
141,2270075.0,3101941,106821,2764720,230400
142,1353097.0,3648930,58634,3590296,0
143,3341130.0,6324721,164056,6160665,0
144,1922359.0,5537399,85562,5451837,0
145,4186206.0,5207327,206000,5001327,0
146,3634658.0,2115761,180474,1935287,0
147,3768159.0,2594574,194035,2400539,0
148,1138009.0,3905081,51655,3853426,0
149,3697843.0,5761943,189768,5341775,230400
150,4812929.0,3863492,239295,3624197,0
151,2453965.0,4548808,111983,4436825,0
152,2376878.0,3994409,115395,3648614,230400
153,3287706.0,1355690,152341,1203349,0
154,2884116.0,1575304,144841,1430463,0
155,1545421.0,5812484,72045,5740439,0
156,2753946.0,4963038,132740,4830298,0
157,4520227.0,3393563,223379,3170184,0
158,3514375.0,5552002,169904,5382098,0
159,4219679.0,5130388,204631,4695357,230400
160,3089958.0,792167,151483,640684,0
161,3127802.0,4844885,151733,4462752,230400
162,1760900.0,3639749,80482,3328867,230400
163,1785591.0,704073,85237,618836,0
164,2647700.0,3081735,130219,2721116,230400
165,4015320.0,4861208,193140,4437668,230400
166,5036742.0,6155812,248472,5676940,230400
167,4331409.0,6839971,221998,6617973,0
168,2947891.0,2157746,141000,2016746,0
169,3308523.0,4271605,163269,3877936,230400
170,2239442.0,2575264,108787,2466477,0
171,3667946.0,6154848,179165,5745283,230400
172,4228469.0,1994389,218134,1776255,0
173,3932675.0,1343035,195977,916658,230400
174,5243777.0,2519054,259912,2028742,230400
175,2605758.0,6238768,125655,6113113,0
176,1536600.0,2114022,67419,2046603,0
177,4608112.0,5777942,226449,5321093,230400
178,3762700.0,4350944,190397,3930147,230400
179,1864999.0,978016,81414,896602,0
180,2132173.0,6822366,101334,6721032,0
181,3875257.0,2001144,200221,1800923,0
182,2388381.0,5073088,119184,4953904,0
183,1548153.0,6318919,70391,6248528,0
184,2158062.0,1472706,106825,1365881,0
185,2553738.0,4501845,123525,4378320,0
186,2828787.0,2526740,132181,2394559,0
187,4566935.0,5193100,225170,4967930,0
188,1533196.0,1439274,70422,1368852,0
189,4410185.0,2717011,217098,2499913,0
190,3853672.0,6670231,189435,6250396,230400
191,2138993.0,277660,92421,185239,0
192,2345356.0,5002326,108604,4893722,0
193,3217628.0,4327737,158724,3938613,230400
194,2648082.0,722666,128439,594227,0
195,3334309.0,4886069,164097,4491572,230400
196,3841442.0,3823095,187682,3635413,0
197,2715282.0,2078368,130915,1947453,0
198,3204834.0,4428989,157800,4271189,0
199,3441331.0,933402,178126,755276,0
200,4584164.0,938850,227136,711714,0
201,2643281.0,6701900,121150,6350350,230400
202,1076144.0,6324010,48854,6275156,0
203,2141791.0,5631697,103739,5527958,0
204,2092839.0,2158556,97797,2060759,0
205,1888360.0,5005980,88172,4917808,0
206,1450124.0,5012846,64502,4717944,230400
207,3530796.0,1249411,180608,608003,460800
208,2680924.0,3981862,129500,3621962,230400
209,3222799.0,4485961,154835,4331126,0
210,1740003.0,3905143,82800,3822343,0
211,2746186.0,6419600,131789,6287811,0
212,4887757.0,2510498,242812,2037286,230400
213,2762389.0,1526878,132474,1394404,0
214,4220830.0,6305713,206524,6099189,0
215,3034329.0,6731300,144872,6356028,230400
216,2578108.0,3384160,128456,3255704,0
217,4674933.0,653301,231117,191784,230400
218,2294180.0,4332327,105264,4227063,0
219,3017642.0,4379510,143427,4236083,0
220,2488659.0,3705719,125979,3349340,230400
221,4940350.0,6870532,242516,6628016,0
222,3391802.0,1215777,174150,580827,460800
223,1970420.0,5450996,92430,5128166,230400
224,1974587.0,696599,91666,604933,0
