instanceId,costs,duration,effective,waiting,offTime
55,3234520.0,4328173,159566,3938207,230400
56,4141764.0,3336376,213406,3122970,0
57,3828113.0,3823662,186965,3636697,0
58,3122221.0,4845571,151672,4463499,230400
59,2224929.0,2575950,107996,2467954,0
60,4023808.0,3376818,194877,3181941,0
61,2344659.0,5002762,108717,4894045,0
62,3497399.0,1250097,178897,840800,230400
63,3852587.0,205301,200187,5114,0
64,1987966.0,2585984,95978,2490006,0
65,4071571.0,4523591,203986,4319605,0
66,5008103.0,5175897,250221,4695276,230400
67,3688001.0,4577117,192474,4384643,0
68,3110986.0,3992836,160549,3832287,0
69,4314230.0,1954242,216940,1506902,230400
70,2003109.0,2790676,94310,2465966,230400
71,4958147.0,2511184,245720,2035064,230400
72,2319233.0,5619150,112123,5507027,0
73,3058498.0,6115829,143454,5741975,230400
74,2142477.0,3700932,103239,3597693,0
75,1734087.0,1939442,74294,1865148,0
76,3883736.0,5615811,189907,5425904,0
77,1881776.0,5571574,85721,5485853,0
78,2617181.0,3082408,128938,2723070,230400
79,1787769.0,6057695,86043,5741252,230400
80,2098049.0,2159242,97937,2061305,0
81,3539653.0,5552438,171038,5381400,0
82,3687814.0,2443873,194046,2019427,230400
83,2401880.0,4929357,115882,4813475,0
84,2512804.0,4502281,121969,4380312,0
85,4370799.0,2095383,212619,1652364,230400
86,2458604.0,3384727,123570,3261157,0
87,4037997.0,3856580,198707,3657873,0
88,1740282.0,4287053,82226,4204827,0
89,2275800.0,1473392,111505,1361887,0
90,3908049.0,3298013,191007,3107006,0
91,3483985.0,933969,179884,754085,0
92,3059628.0,792734,149875,642859,0
93,1686401.0,2754893,75528,2679365,0
94,3744653.0,3784061,188413,3595648,0
95,1548819.0,5013532,68445,4714687,230400
96,3924797.0,2002058,202295,1799763,0
97,4637580.0,6715664,233019,6252245,230400
98,2428370.0,3640523,118448,3291675,230400
99,1657205.0,3933986,73455,3630131,230400
100,4337969.0,269162,217282,51880,0
101,3825039.0,1577786,189873,1387913,0
102,2882659.0,6197774,138773,5828601,230400
103,3306196.0,3168209,158168,2779641,230400
104,1965861.0,5006653,91231,4915422,0
105,4767287.0,5170874,235776,4935098,0
106,2694394.0,3982548,129986,3622162,230400
107,4442349.0,2111601,227359,1653842,230400
108,2607644.0,3260659,118911,3141748,0
109,2253903.0,3102627,106063,2766164,230400
110,2327822.0,6343998,112410,6231588,0
111,1899534.0,3910144,89495,3820649,0
112,3098356.0,1274830,147201,897229,230400
113,2118890.0,5641566,101980,5309186,230400
114,3957834.0,3762583,193413,3569170,0
115,4331563.0,5207894,211846,4996048,0
116,4333389.0,5583082,215040,5137642,230400
117,3094013.0,5045716,157473,4888243,0
118,3827424.0,2595141,196396,2398745,0
119,2156665.0,1569779,99067,1470712,0
120,2349457.0,1493188,113330,1379858,0
121,4372789.0,2530431,215556,2084475,230400
122,1702020.0,3640435,78104,3331931,230400
123,2497213.0,3995095,120560,3644135,230400
124,4075292.0,5638919,210906,5428013,0
125,4591521.0,5779379,225891,5553488,0
126,4360006.0,2717697,214973,2502724,0
127,4019386.0,645331,199908,215023,230400
128,1832821.0,3177497,81021,3096476,0
129,3486938.0,1216463,177978,577685,460800
130,4725056.0,1964500,233940,1500160,230400
131,3660090.0,6155388,178971,5746017,230400
132,1346508.0,3655688,63424,3361864,230400
133,2711803.0,6420079,130454,6289625,0
134,3971114.0,851906,195838,656068,0
135,3062360.0,1452754,153954,1298800,0
136,2543797.0,888229,119783,768446,0
137,4464003.0,3635354,223007,3181947,230400
138,3983095.0,4861894,191839,4439655,230400
139,1778655.0,1924608,75625,1848983,0
140,4589699.0,5779569,223536,5556033,0
141,1950862.0,957735,85184,642151,230400
142,3586670.0,1911627,173878,1507349,230400
143,2696603.0,367118,131805,235313,0
144,3093084.0,3047800,152507,2434493,460800
145,2918530.0,5509947,141684,5137863,230400
146,4607523.0,939764,228043,711721,0
147,1900952.0,5538085,84723,5453362,0
148,1810581.0,2717755,86193,2401162,230400
149,2266992.0,6789106,107376,6681730,0
150,3795056.0,1343869,190357,923112,230400
151,3257269.0,4272278,161329,3880549,230400
152,2861694.0,4245625,137598,3877627,230400
153,5075522.0,5813807,253333,5560474,0
154,2674810.0,1410446,126433,1284013,0
155,2588775.0,3866843,127655,3739188,0
156,2481503.0,4396670,112661,4284009,0
157,3036876.0,1823632,150321,1442911,230400
158,2131762.0,2569073,100002,2469071,0
159,2551639.0,3885680,120232,3765448,0
160,2435338.0,2462496,118713,2113383,230400
161,2443725.0,2728961,118518,2610443,0
162,2421991.0,4549244,110747,4438497,0
163,4007421.0,370055,201289,168766,0
164,3264216.0,6420421,158111,6262310,0
165,2278471.0,6219675,109619,6110056,0
166,4032515.0,3151933,209002,2712531,230400
167,3726086.0,5762616,191023,5341193,230400
168,1911688.0,697166,89133,608033,0
169,2232280.0,3925561,109495,3816066,0
170,1565089.0,5813024,72837,5740187,0
171,2809807.0,3727482,133215,3594267,0
172,4382022.0,5193786,217826,4975960,0
173,3223239.0,160983,155918,5065,0
174,4115125.0,6843655,200402,6643253,0
175,3500166.0,787595,172455,615140,0
176,3711865.0,365108,191351,173757,0
177,1896465.0,978583,82658,895925,0
178,1942311.0,6277730,89159,6188571,0
179,3490301.0,6291637,167259,6124378,0
180,4633286.0,4992103,227682,4764421,0
181,2787580.0,4885757,134143,4521214,230400
182,2333243.0,5471406,113802,5127204,230400
183,2481107.0,3706286,125471,3350415,230400
184,3630948.0,2116447,180124,1936323,0
185,4194990.0,1403361,212065,1191296,0
186,2584622.0,6702573,118729,6353444,230400
187,3258672.0,4886505,161066,4495039,230400
188,3343695.0,2051244,162081,1658763,230400
189,1708555.0,5632367,72837,5329130,230400
190,2930885.0,2158660,140224,2018436,0
191,4886576.0,6871218,240252,6630966,0
192,3812155.0,6769329,192772,6346157,230400
193,2115413.0,5632350,102549,5529801,0
194,2160360.0,2657000,104364,2552636,0
195,3352039.0,6399159,155894,6243265,0
196,2623394.0,6239247,126353,6112894,0
197,2795145.0,3080653,129329,2720924,230400
198,2393893.0,5073655,119392,4954263,0
199,1993369.0,884766,85573,568793,230400
200,3062398.0,2665591,145749,2519842,0
201,3045195.0,6731779,145568,6355811,230400
202,3400812.0,3245628,176924,3068704,0
203,4686520.0,653868,231724,191744,230400
204,3912921.0,826895,191962,634933,0
205,2919382.0,1575990,146291,1429699,0
206,1894686.0,6181947,84095,5867452,230400
207,4246669.0,1995075,219288,1775787,0
208,2102591.0,5451432,97617,5123415,230400
209,2830113.0,3053600,143572,2449228,460800
210,2491077.0,2742472,121988,2390084,230400
211,4340038.0,6840511,222449,6618062,0
212,4451573.0,3394249,220629,3173620,0
213,4267910.0,5495580,209423,5055757,230400
214,4022268.0,1343880,210647,902833,230400
215,1650972.0,2584627,70932,2513695,0
216,4373535.0,4504100,223863,4280237,0
217,1729708.0,704268,82724,621544,0
218,2652524.0,723352,128633,594719,0
219,2098209.0,675446,94992,580454,0
220,1578968.0,3935472,72107,3632965,230400
221,3052649.0,3861623,151006,3710617,0
222,3052868.0,1527445,144127,1383318,0
223,4790661.0,1449755,241649,1208106,0
224,4323350.0,6165443,217668,5717375,230400
