instanceId,costs,duration,effective,waiting,offTime
137,1724468.0,6955840,73102,6652338,230400
138,4001636.0,640958,200650,209908,230400
139,3622719.0,7524408,177242,7347166,0
140,2690534.0,8141610,129701,8011909,0
141,3946975.0,6915360,192288,6723072,0
142,3647518.0,3290343,186907,3103436,0
143,2563691.0,3092529,123610,2738519,230400
144,3718033.0,7309640,190584,6658256,460800
145,2347820.0,1353081,116124,1236957,0
146,2257252.0,8524094,106900,8186794,230400
147,3351641.0,5818636,164783,5653853,0
148,2028969.0,786678,94771,691907,0
149,3110473.0,8222792,148050,8074742,0
150,1875114.0,6861328,83469,6777859,0
151,3390791.0,2562945,164003,2168542,230400
152,4529305.0,6183800,223303,5730097,230400
153,1907527.0,3875765,84225,3791540,0
154,1745322.0,2444475,74442,2370033,0
155,3104890.0,1848594,155614,1462580,230400
156,4314609.0,3917565,217961,3469204,230400
157,2803937.0,1994170,134470,1859700,0
158,2150300.0,2706528,100364,2606164,0
159,4193061.0,6764953,206664,6327889,230400
160,1822626.0,4988682,86735,4901947,0
161,2690436.0,3762762,131927,3630835,0
162,2237038.0,2079137,102198,1976939,0
163,2690417.0,2639379,130038,2509341,0
164,2840062.0,5122361,136562,4985799,0
165,1491504.0,6244324,66210,5947714,230400
166,2888985.0,3852871,140745,3712126,0
167,3828575.0,8097366,188798,7908568,0
168,3851338.0,4268151,188734,3849017,230400
169,4985838.0,7494747,245944,7248803,0
170,4218505.0,6368773,204915,5933458,230400
171,4528506.0,4362373,223802,3908171,230400
172,3588717.0,2674042,178459,2495583,0
173,3199265.0,882100,155774,726326,0
174,3508879.0,886700,172784,713916,0
175,1737164.0,246103,81573,164530,0
176,4839410.0,8577742,238426,8108916,230400
177,1790068.0,4942136,84929,4857207,0
178,2300292.0,6223068,107106,6115962,0
179,3849919.0,5542536,196652,5115484,230400
180,2515781.0,796316,123164,673152,0
181,2669812.0,718178,130862,587316,0
182,3750287.0,4567991,188629,4379362,0
183,4446388.0,2626968,215686,2180882,230400
184,3501465.0,839162,179854,659308,0
185,2944368.0,5068517,154015,4914502,0
186,1931026.0,6709526,90918,6618608,0
187,2141164.0,6955832,103538,6852294,0
188,2993238.0,2093251,148481,1944770,0
189,1747936.0,2459102,74825,2384277,0
190,1686083.0,3648619,75510,3342709,230400
191,2690801.0,1856525,127142,1498983,230400
192,2490885.0,5693915,120854,5573061,0
193,3994690.0,2552677,205096,2117181,230400
194,1976213.0,3678588,93178,3124610,460800
195,3124093.0,1453971,148536,1305435,0
196,2231007.0,3352813,107843,3244970,0
197,2382168.0,6285519,118887,6166632,0
198,1667741.0,5012111,73913,4707798,230400
199,4555842.0,8151842,229665,7922177,0
200,3958998.0,1239959,195073,814486,230400
201,3995203.0,7968506,198909,7539197,230400
202,4912224.0,3101213,243585,2627228,230400
203,3923750.0,4384223,190383,4193840,0
204,3187272.0,5120111,158618,4961493,0
205,4251577.0,2036701,206821,1829880,0
206,1353860.0,4415791,63918,4351873,0
207,1703151.0,7412851,78407,7334444,0
208,3587924.0,2164392,173980,1990412,0
209,2552113.0,4942137,120844,4821293,0
210,3786154.0,3229290,194756,3034534,0
211,3622480.0,5173352,175116,4998236,0
212,2598605.0,7624975,125390,7499585,0
213,4302454.0,6876334,213965,6662369,0
214,2156466.0,323637,93426,230211,0
215,1873985.0,6226811,87837,6138974,0
216,3827073.0,919147,188368,730779,0
217,4396430.0,5620735,224658,5396077,0
218,2126674.0,3151443,99894,3051549,0
219,2162102.0,6974388,103888,6640100,230400
220,2208350.0,1919237,108819,1810418,0
221,4803879.0,1877412,242207,1404805,230400
222,2976894.0,5504989,141721,5132868,230400
223,1821255.0,3399506,86659,3082447,230400
224,1863424.0,4395784,84684,4311100,0
