instanceId,costs,duration,effective,waiting,offTime
111,4402781.0,2529901,216742,2082759,230400
112,1856277.0,5571212,84534,5486678,0
113,4605824.0,5778266,226225,5321641,230400
114,4635361.0,1842988,234802,1377786,230400
115,2913990.0,175344,140055,35289,0
116,4432626.0,2717254,217873,2499381,0
117,2346518.0,5618963,113566,5505397,0
118,1898079.0,6181658,84308,5866950,230400
119,2558316.0,3384492,127588,3256904,0
120,2704363.0,3982186,130505,3621281,230400
121,5052613.0,6155955,248929,5676626,230400
122,1844651.0,6277500,85291,6192209,0
123,1538742.0,2114030,67479,2046551,0
124,4098463.0,5638476,212117,5426359,0
125,3012696.0,4379753,143263,4236490,0
126,4485517.0,3393806,222077,3171729,0
127,2369018.0,6343768,114000,6229768,0
128,2071485.0,96533,92933,3600,0
129,3639594.0,4327986,175678,3921908,230400
130,5101103.0,5813364,254230,5559134,0
131,1815560.0,3905431,85847,3819584,0
132,3755140.0,2443638,196902,2016336,230400
133,4356881.0,1954007,219079,1504528,230400
134,5257606.0,2519062,260337,2028325,230400
135,1423137.0,3655245,66571,3358274,230400
136,2351433.0,5470963,114484,5126079,230400
137,4264426.0,5582766,212377,5139989,230400
138,4178411.0,5130531,202945,4697186,230400
139,3718975.0,364921,191747,173174,0
140,2743235.0,6419849,131802,6288047,0
141,1628441.0,1439658,74245,1365413,0
142,2601030.0,888042,122104,765938,0
143,3882125.0,3376375,188938,3187437,0
144,3763486.0,284356,186250,98106,0
145,4891750.0,2510741,243079,2037262,230400
146,4232491.0,1402918,213548,1189370,0
147,4911096.0,6870775,241138,6629637,0
148,2396534.0,4952211,115019,4837192,0
149,3598990.0,2670916,185465,2485451,0
150,4000873.0,851463,197139,654324,0
151,2396786.0,5002575,110648,4891927,0
152,1498444.0,3935156,68785,3635971,230400
153,1960215.0,884323,84195,569728,230400
154,4578242.0,5779090,223153,5555937,0
155,2693811.0,3081878,132218,2719260,230400
156,1684484.0,4286737,79918,4206819,0
157,1647321.0,2584440,70977,2513463,0
158,2837147.0,1575547,142986,1432561,0
159,1589246.0,638638,75948,332290,230400
160,2890656.0,3249755,139409,3110346,0
161,3378149.0,2665061,158368,2506693,0
162,2514420.0,4502094,121947,4380147,0
163,1091690.0,3905368,49856,3855512,0
164,2688887.0,3866656,131539,3735117,0
165,4626280.0,4904040,234022,4439618,230400
166,4440331.0,5193424,220138,4973286,0
167,1354199.0,3649179,58656,3590523,0
168,1701610.0,2754658,76523,2678135,0
169,4781679.0,1449568,241229,1208339,0
170,3002418.0,1823189,148971,1443818,230400
171,3834386.0,826708,188739,637969,0
172,3930850.0,2001528,202648,1798880,0
173,1922829.0,3177262,84635,3092627,0
174,2797968.0,1284970,132147,1152823,0
175,2268820.0,6219145,109184,6109961,0
176,3504327.0,787065,172674,614391,0
177,2252949.0,1426269,110682,1315587,0
178,3912661.0,866317,193262,673055,0
179,2777401.0,6197331,134567,5832364,230400
180,4170560.0,1994632,215863,1778769,0
181,1619110.0,5812735,75216,5737519,0
182,1866063.0,978348,81470,896878,0
183,3243150.0,4486285,155692,4330593,0
184,2875739.0,3727039,135823,3591216,0
185,3200503.0,6419891,155496,6264395,0
186,3337054.0,738470,173555,334515,230400
187,1788981.0,4518883,81436,4437447,0
188,4350557.0,6840222,222798,6617424,0
189,2798705.0,1527210,134128,1393082,0
190,2774220.0,4301409,133284,3937725,230400
191,2119680.0,3925118,104967,3820151,0
192,4214594.0,1577599,205184,1372415,0
193,2439953.0,3706051,123953,3351698,230400
194,3075584.0,1452519,154650,1297869,0
195,2393642.0,5073339,119381,4953958,0
196,3781061.0,6670482,186520,6253562,230400
197,4642364.0,939234,229620,709614,0
198,2248143.0,3102184,105949,2765835,230400
199,2093391.0,2568886,98441,2470445,0
200,1671243.0,3933456,74011,3629045,230400
201,3229579.0,4429238,158539,4270699,0
202,4377503.0,3211635,220507,2760728,230400
203,2952773.0,2158130,141112,2017018,0
204,2813962.0,3053157,142985,2449372,460800
205,3675007.0,6155099,179608,5745091,230400
206,4421403.0,2095196,214701,1650095,230400
207,2412484.0,4549057,110294,4438763,0
208,2692990.0,1409916,127015,1282901,0
209,3290922.0,4886318,162428,4493490,230400
210,4013908.0,2741986,205623,2536363,0
211,4166967.0,3335846,214483,3121363,0
212,3309980.0,6324864,162810,6162054,0
213,3619361.0,1911184,175225,1505559,230400
214,2819038.0,2526983,131876,2395107,0
215,1117134.0,6324334,50358,6273976,0
216,2312034.0,4332578,105982,4226596,0
217,2824554.0,3169082,138294,3030788,0
218,3540988.0,5552251,170975,5381276,0
219,2366979.0,2728726,115404,2613322,0
220,3067137.0,6115386,143537,5741449,230400
221,4436671.0,2111158,226901,1653857,230400
222,4060486.0,369612,203270,166342,0
223,2515358.0,2741942,123055,2618887,0
224,3682893.0,4576587,192160,4384427,0
