instanceId,costs,duration,effective,waiting,offTime
70,3390808.0,2050677,164098,1656179,230400
71,2382448.0,3994409,115559,3648450,230400
72,2601056.0,3259973,118551,3141422,0
73,2400917.0,5073088,119714,4953374,0
74,4031453.0,3855894,198421,3657473,0
75,3027308.0,3047114,149791,2436523,460800
76,1701510.0,3933313,75232,3627681,230400
77,2613746.0,6701900,120013,6351487,230400
78,1762876.0,3639749,80586,3328763,230400
79,3267824.0,4886069,161632,4494037,230400
80,3852792.0,3823095,188136,3634959,0
81,4688069.0,4903789,236195,4437194,230400
82,1695485.0,2754326,75834,2678492,0
83,3038357.0,6731300,145084,6355816,230400
84,4325997.0,1953675,217463,1505812,230400
85,1968954.0,2790240,92981,2466859,230400
86,2577274.0,4501845,124597,4377248,0
87,1874957.0,3176930,82717,3094213,0
88,2560362.0,888034,120436,767598,0
89,4243803.0,1577591,206397,1371194,0
90,1901407.0,957168,83231,643537,230400
91,3623774.0,1910941,175384,1505157,230400
92,3137148.0,4301166,147690,3923076,230400
93,2152308.0,674532,97131,577401,0
94,4580225.0,4991417,225387,4766030,0
95,3700303.0,5761943,189900,5341643,230400
96,2434489.0,4548808,111575,4437233,0
97,1741104.0,1923922,73972,1849950,0
98,3795277.0,3783625,190455,3593170,0
99,3972900.0,851220,195932,655288,0
100,3896047.0,2001144,201133,1800011,0
101,2675663.0,2078368,129438,1948930,0
102,2383673.0,657682,113596,313686,230400
103,2871327.0,1575304,144316,1430988,0
104,4229110.0,1994389,218361,1776028,0
105,4222627.0,5130388,205005,4694983,230400
106,2670057.0,4963038,129425,4833613,0
107,1497993.0,1439274,68915,1370359,0
108,3454792.0,3244942,179142,3065800,0
109,3778936.0,6768659,191449,6346810,230400
110,4658683.0,653301,230467,192434,230400
111,3370912.0,2664677,158067,2506610,0
112,2588619.0,1284727,123551,1161176,0
113,3965494.0,3376132,192423,3183709,0
114,1964028.0,696599,91223,605376,0
115,3779804.0,2594574,194496,2400078,0
116,3570728.0,2670673,184209,2486464,0
117,2910362.0,3052914,146895,2445219,460800
118,1887143.0,5005980,88077,4917903,0
119,2321094.0,5470720,113263,5127057,230400
120,3693737.0,4576444,192510,4383934,0
121,4141485.0,6842982,201478,6641504,0
122,1884689.0,6277251,86893,6190358,0
123,3866877.0,6670231,190076,6249755,230400
124,4394454.0,4503533,224772,4278761,0
125,2502099.0,3384160,125401,3258759,0
126,2791612.0,4885084,134281,4520403,230400
127,2096946.0,2158556,97830,2060726,0
128,3221914.0,160069,155865,4204,0
129,1922359.0,5537399,85562,5451837,0
130,4247330.0,1402675,214329,1188346,0
131,2258226.0,2575264,109565,2465699,0
132,3378121.0,6290951,162203,6128748,0
133,2687483.0,366204,131325,234879,0
134,2071285.0,96525,92925,3600,0
135,1577177.0,5812484,73339,5739145,0
136,2373707.0,2728394,115736,2612658,0
137,2948416.0,2157746,141021,2016725,0
138,2253910.0,3101941,106100,2765441,230400
139,4391080.0,6164964,220556,5714008,230400
140,3793683.0,3761897,186840,3575057,0
141,4388710.0,2717011,216137,2500874,0
142,3341859.0,738227,173500,334327,230400
143,2253487.0,4332327,103649,4228678,0
144,4561887.0,5777942,224600,5322942,230400
145,2987836.0,3860937,148323,3712614,0
146,1172562.0,2767596,54666,2712930,0
147,3616353.0,2115761,179569,1936192,0
148,2863556.0,4991129,139779,4851350,0
149,4641527.0,1842604,235058,1377146,230400
150,2644158.0,3081735,129989,2721346,230400
151,1382488.0,3655002,64742,3359860,230400
152,4650861.0,6714978,233922,6250656,230400
153,4143560.0,6305713,203588,6102125,0
154,5066692.0,6155812,249670,5675742,230400
155,4490754.0,2110915,229132,1651383,230400
156,4146373.0,5638233,213713,5424520,0
157,1835002.0,4518559,83189,4435370,0
158,4330848.0,268595,217366,51229,0
159,2160318.0,6822366,102581,6719785,0
160,4566719.0,5778839,222484,5556355,0
161,3296855.0,6324721,162285,6162436,0
162,2007358.0,2585070,96944,2488126,0
163,2695528.0,1409532,127159,1282373,0
164,2694292.0,3981862,129956,3621506,230400
165,1835502.0,978016,79703,898313,0
166,4845450.0,1449560,243956,1205604,0
167,1850682.0,6181407,82427,5868580,230400
168,4400157.0,2095188,213801,1650987,230400
169,1491619.0,3934905,68482,3866423,0
170,3116779.0,792167,152258,639909,0
171,3225158.0,6419748,156445,6263303,0
172,4586132.0,938850,227232,711618,0
173,1587872.0,638254,75906,331948,230400
174,3117495.0,5045030,158323,4886707,0
175,1756909.0,227692,77655,150037,0
176,2476144.0,2741737,121549,2620188,0
177,1932560.0,5450996,90960,5129636,230400
178,1618644.0,4286486,77102,4209384,0
179,3978919.0,369369,200153,169216,0
180,2896936.0,6197088,139358,5827330,230400
181,1865463.0,3909471,88262,3821209,0
182,3694246.0,6154848,180283,5744165,230400
183,3095799.0,3992400,160188,3832212,0
184,1724626.0,704073,82544,621529,0
185,4984580.0,5175461,249174,4695887,230400
186,2426535.0,3705719,123327,3351992,230400
187,2746186.0,6419600,131789,6287811,0
188,2810907.0,1526878,134630,1392248,0
189,4115148.0,4522905,205743,4317162,0
190,3976950.0,1343035,197748,914887,230400
191,2877614.0,5509261,140014,5138847,230400
192,4428119.0,2529517,217774,2081343,230400
193,1806267.0,6057025,86637,5739988,230400
194,2137255.0,5631697,103325,5528372,0
195,2893486.0,2526740,134762,2391978,0
196,3102930.0,1452187,155572,1296615,0
197,2177767.0,2568878,101889,2466989,0
198,3815769.0,826700,187930,638770,0
199,1557399.0,6318919,70805,6248114,0
200,1344479.0,3648930,58254,3590676,0
201,2950414.0,4379510,140699,4238811,0
202,4868449.0,2510498,242050,2038048,230400
203,2269820.0,1492502,110175,1382327,0
204,1777485.0,5631898,75311,5326187,230400
205,4218385.0,5207327,207261,5000066,0
206,2344545.0,5002326,108579,4893747,0
207,2848658.0,3080217,131392,2718425,230400
208,3215263.0,4327737,158873,3938464,230400
209,3947462.0,866074,194925,671149,0
210,2422303.0,963852,119447,844405,0
211,2324512.0,6343519,112208,6231311,0
212,4004787.0,1343233,210416,902417,230400
213,2483921.0,4395984,112775,4283209,0
214,2331178.0,4951962,112447,4839515,0
215,2337850.0,5618714,112914,5505800,0
216,2881594.0,3726796,136158,3590638,0
217,5142837.0,5813121,255830,5557291,0
218,3119534.0,1274635,148045,896190,230400
219,5264184.0,2519054,260603,2028051,230400
220,3702790.0,364913,190988,173925,0
221,2595227.0,6238768,125252,6113516,0
222,4060520.0,4861208,194948,4435860,230400
223,4226333.0,3335703,216771,3118932,0
224,3708126.0,2443306,194918,2017988,230400
