instanceId,costs,duration,effective,waiting,offTime
168,2142119.0,8836575,103371,8733204,0
169,3260226.0,13568375,159625,13178350,230400
170,2361129.0,8791182,120756,8670426,0
171,4101324.0,2472190,204543,2037247,230400
172,4526319.0,13549411,222806,13096205,230400
173,2554834.0,9773704,126226,9647478,0
174,3978736.0,10656968,201621,10455347,0
175,1442857.0,13979858,67588,13912270,0
176,3657895.0,14188030,188388,13769242,230400
177,1967126.0,7934347,86983,7847364,0
178,2534027.0,16465443,117154,16348289,0
179,4617853.0,15172801,230089,14712312,230400
180,5284160.0,5748515,261589,5486926,0
181,1126947.0,2648654,52261,2596393,0
182,2885433.0,4305812,144080,3931332,230400
183,3893293.0,15141519,188284,14722835,230400
184,3073093.0,1850918,150508,1470010,230400
185,2804291.0,16546189,135672,16410517,0
186,4027393.0,11177009,202292,10974717,0
187,1549506.0,7305712,76249,6999063,230400
188,1767311.0,5614788,84755,5530033,0
189,2612270.0,6339110,121074,6218036,0
190,4189763.0,9202226,206567,8765259,230400
191,3171899.0,291643,150628,141015,0
192,3846135.0,13919499,189050,13500049,230400
193,4178134.0,6232787,210456,6022331,0
194,2203104.0,14041423,106240,13935183,0
195,3967211.0,1990381,196147,1794234,0
196,1603087.0,8699820,74283,8625537,0
197,4431451.0,11062536,226115,10836421,0
198,4689638.0,2142557,231380,1911177,0
199,2621909.0,10355537,127911,9997226,230400
200,2221802.0,9825435,108855,9716580,0
201,2667479.0,6806131,129810,6445921,230400
202,4921518.0,5566735,243722,5092613,230400
203,2316531.0,9756734,110924,9645810,0
204,4139418.0,13334034,204117,12899517,230400
205,1672840.0,9864501,80379,9784122,0
206,4348326.0,876267,214988,661279,0
207,2931162.0,2750196,140471,2609725,0
208,3941387.0,14798543,204183,14594360,0
209,4758958.0,4567230,235416,4101414,230400
210,4974390.0,12822961,248704,12343857,230400
211,4202882.0,13335982,207009,12898573,230400
212,2826734.0,7908643,138326,7539917,230400
213,1817460.0,9818346,85803,9732543,0
214,4208111.0,3048895,218270,2600225,230400
215,5013872.0,8171448,248524,7922924,0
216,5147755.0,16084167,253498,15830669,0
217,2931413.0,12304579,142636,12161943,0
218,4449365.0,5037431,227589,4809842,0
219,2175565.0,13403958,107500,13296458,0
220,3366245.0,9694223,163414,9300409,230400
221,5009921.0,5779799,248066,5531733,0
222,1782188.0,1524908,84806,1209702,230400
223,4415267.0,4434510,220791,4213719,0
224,3939312.0,16032761,193041,15839720,0
