instanceId,costs,duration,effective,waiting,offTime
81,2151913.0,1570156,99013,1471143,0
82,3776680.0,1344246,190029,923817,230400
83,2079690.0,3925969,103365,3822604,0
84,4798404.0,1450134,241958,1208176,0
85,2413909.0,4549623,110399,4439224,0
86,3767124.0,1578165,187326,1390839,0
87,1054332.0,6325059,47970,6277089,0
88,2458304.0,2743023,120739,2391884,230400
89,4068513.0,645360,201809,213151,230400
90,3700566.0,6155792,180579,5744813,230400
91,1823883.0,978960,79250,899710,0
92,1879923.0,3177874,83051,3094823,0
93,2370890.0,5471814,115623,5125791,230400
94,1802087.0,1925016,76521,1848495,0
95,2308924.0,5003141,107164,4895977,0
96,3157233.0,2666142,149618,2516524,0
97,3072569.0,1527822,145078,1382744,0
98,2517724.0,3706663,127432,3348831,230400
99,3766195.0,285437,186278,99159,0
100,3017344.0,6732157,144261,6357496,230400
101,2967785.0,4992073,144354,4847719,0
102,1585863.0,1440739,72377,1368362,0
103,3218730.0,4487052,154696,4332356,0
104,4400571.0,5194191,218496,4975695,0
105,1701166.0,3934161,75236,3628525,230400
106,1774664.0,3906135,84011,3822124,0
107,4385510.0,2530982,216139,2084443,230400
108,3239875.0,4886884,160335,4496149,230400
109,1988154.0,5451811,93058,5128353,230400
110,4026621.0,3152310,208856,2713054,230400
111,2414724.0,5074032,120363,4953669,0
112,1749558.0,2755270,77833,2677437,0
113,4568885.0,3635733,227149,3178184,230400
114,2746530.0,6198182,133300,5834482,230400
115,3872739.0,3376847,188558,3188289,0
116,2662944.0,3260688,121003,3139685,0
117,4001021.0,370463,201033,169430,0
118,3216932.0,4302260,150998,3920862,230400
119,4196826.0,5131236,203696,4697140,230400
120,5042538.0,6156660,248424,5677836,230400
121,2087094.0,2657377,101400,2555977,0
122,4615092.0,940315,228418,711897,0
123,2391803.0,6344376,115011,6229365,0
124,2182483.0,2569452,102015,2467437,0
125,3506723.0,6292045,167451,6124594,0
126,3762337.0,365487,193379,172108,0
127,1729247.0,704647,82731,621916,0
128,2174735.0,675997,98018,577979,0
129,3796124.0,4352035,191919,3929716,230400
130,2488666.0,4397075,112978,4284097,0
131,2549888.0,3385104,127362,3257742,0
132,1868029.0,6278108,86319,6191789,0
133,3665584.0,4577292,191369,4385923,0
134,3837873.0,2595518,196771,2398747,0
135,4679517.0,654245,231339,192506,230400
136,2591678.0,888608,121710,536498,230400
137,1680362.0,1939850,72055,1867795,0
138,2395207.0,2462904,117000,2115504,230400
139,4265173.0,1403769,214862,1188907,0
140,3470725.0,934346,179386,754960,0
141,2421931.0,3995503,117398,3878105,0
142,3943984.0,6318204,197364,6120840,0
143,2364551.0,2729338,115394,2613944,0
144,2023735.0,885174,86959,567815,230400
145,5014707.0,5814215,250814,5563401,0
146,4411442.0,5208271,215134,4993137,0
147,1687326.0,5632746,71738,5330608,230400
148,4127692.0,6843830,200975,6642855,0
149,2042601.0,6718862,86783,6632079,0
150,4501952.0,4992511,222540,4769971,0
151,3435888.0,3246036,178508,3067528,0
152,5301314.0,2519628,262099,2027129,230400
153,3390732.0,2051621,163968,1657253,230400
154,1865738.0,5571979,85037,5486942,0
155,4087092.0,5639327,211444,5427883,0
156,1462620.0,5013940,65046,4718494,230400
157,2294375.0,6789484,108449,6681035,0
158,1787540.0,6058074,86210,5741464,230400
159,3006426.0,6116237,141104,5744733,230400
160,1876708.0,3910319,88683,3821636,0
161,4816151.0,3864340,239487,3624853,0
162,4434936.0,4504477,226578,4277899,0
163,2191934.0,2159650,101780,2057870,0
164,4961814.0,5176276,248218,4697658,230400
165,2897421.0,3250321,139670,3110651,0
166,1852118.0,6182351,82399,5869552,230400
167,1852415.0,3640698,84169,3326129,230400
168,2750913.0,1285442,130242,1155200,0
169,1180826.0,2768820,55064,2713756,0
170,3467416.0,1250505,177714,842391,230400
171,3064517.0,793111,150144,642967,0
172,4397632.0,2717797,216615,2501182,0
173,3856112.0,205709,200268,5441,0
174,4786345.0,1844069,240958,1372711,230400
175,3959272.0,269539,202238,67301,0
176,2401711.0,658256,114390,313466,230400
177,3272529.0,4328552,160903,3937249,230400
178,3098185.0,3993215,160318,3832897,0
179,2870365.0,3862028,143544,3718484,0
180,2149205.0,1473800,106386,1367414,0
181,3695295.0,2444250,194495,2019355,230400
182,2663161.0,6420457,128462,6291995,0
183,3809839.0,3824039,186271,3637768,0
184,1840212.0,5006828,86314,4920514,0
185,2250849.0,5632755,107941,5524814,0
186,2269722.0,4333271,104356,4228915,0
187,3198626.0,6420596,155479,6265117,0
188,3506759.0,739321,180048,328873,230400
189,1903761.0,958112,83389,644323,230400
190,1624145.0,2585006,69785,2515221,0
191,4842209.0,6871626,238305,6633321,0
192,2978244.0,4380604,141937,4238667,0
193,2913174.0,5510352,141428,5138524,230400
194,4596342.0,6716072,231339,6254333,230400
195,2912186.0,4885932,139403,4516129,230400
196,4621511.0,5778991,226936,5552055,0
197,2350119.0,3103035,110167,2762468,230400
198,3783226.0,6769708,191773,6347535,230400
199,1306151.0,3649745,56946,3592799,0
200,2562768.0,6702748,117941,6354407,230400
201,2156847.0,5641943,103541,5308002,230400
202,2263631.0,2575979,109558,2466421,0
203,2337406.0,4929762,113256,4816506,0
204,4373232.0,1954619,219266,1504953,230400
205,4248626.0,1995104,219085,1776019,0
206,2819447.0,3053629,143100,2449729,460800
207,3875450.0,5615986,189535,5426451,0
208,4031511.0,1344431,211136,902895,230400
209,2909976.0,1576398,145909,1430489,0
210,3775399.0,3784440,189681,3594759,0
211,4684191.0,4904733,236157,4438176,230400
212,1796106.0,2718092,85658,2402034,230400
213,3245631.0,4429804,159117,4270687,0
214,2621263.0,6239625,126268,6113357,0
215,4452859.0,2112009,227603,1654006,230400
216,3814718.0,3762988,187733,3575255,0
217,4310722.0,6840915,221165,6619750,0
218,3520953.0,788146,173268,614878,0
219,4865234.0,2511213,241973,2038840,230400
220,3728627.0,5762791,191086,5341305,230400
221,4774548.0,5171282,236089,4935193,0
222,4114875.0,4523999,205686,4318313,0
223,2797500.0,2527834,131152,2396682,0
224,1074703.0,3906124,49189,3856935,0
