instanceId,costs,duration,effective,waiting,offTime
157,2877053.0,3726955,135919,3591036,0
158,4284368.0,5582652,213131,5139121,230400
159,3626383.0,1911100,175737,1504963,230400
160,4585715.0,5193259,225932,4967327,0
161,3051555.0,1452324,153463,1298861,0
162,1861943.0,978153,80848,897305,0
163,2291221.0,1492661,110996,1381665,0
164,4352598.0,4503670,223020,4280650,0
165,4606544.0,5778976,224245,5554731,0
166,1517982.0,3935042,69603,3635039,230400
167,4429281.0,2095196,215037,1649759,230400
168,2838998.0,3861096,142291,3718805,0
169,4598618.0,3393722,226572,3167150,0
170,2264679.0,3102100,106537,2765163,230400
171,3514716.0,5552139,169831,5382308,0
172,2102969.0,2656570,102227,2554343,0
173,3372084.0,738386,174709,333277,230400
174,3889478.0,2001281,200828,1800453,0
175,3260359.0,4327874,160451,3937023,230400
176,1864659.0,5571047,84798,5486249,0
177,1972814.0,2585207,95412,2489795,0
178,3607468.0,2115920,179210,1936710,0
179,4340909.0,6840108,222378,6617730,0
180,2410405.0,2461969,117654,2113915,230400
181,4208715.0,6842990,204220,6638770,0
182,2989220.0,1823105,148427,1444278,230400
183,1825459.0,3905302,86074,3819228,0
184,3725145.0,4420140,191680,4228460,0
185,4699244.0,4903926,236642,4436884,230400
186,4866576.0,2510657,241953,2038304,230400
187,2193334.0,1569349,100516,1468833,0
188,1644845.0,3933321,72891,3630030,230400
189,4357087.0,1953812,218781,1504631,230400
190,2885058.0,4885092,138243,4516449,230400
191,3709520.0,5761951,190309,5341242,230400
192,2278163.0,4332464,104673,4227791,0
193,2528020.0,3384297,126380,3257917,0
194,2341529.0,6343656,112935,6230721,0
195,3888826.0,2594711,199040,2395671,0
196,3126556.0,6175021,159006,5785615,230400
197,2884534.0,1575463,144863,1430600,0
198,4835439.0,6870691,238045,6632646,0
199,3979070.0,6317397,198472,6118925,0
200,2487353.0,2741874,121982,2619892,0
201,1922359.0,5537558,85562,5451996,0
202,4314518.0,6165101,217242,5717459,230400
203,1817774.0,2717228,86498,2400330,230400
204,4019107.0,2741807,205706,2536101,0
205,1688665.0,1938915,72408,1866507,0
206,2322725.0,4952099,112184,4839915,0
207,2610162.0,888042,122428,765614,0
208,3029751.0,4379669,143914,4235755,0
209,2652810.0,366341,129970,236371,0
210,3719977.0,364921,191675,173246,0
211,3670559.0,2443443,193423,2019620,230400
212,2418733.0,3994568,117050,3647118,230400
213,2269003.0,2575423,109716,2465707,0
214,3949622.0,851379,194992,656387,0
215,2729058.0,3982021,131392,3620229,230400
216,3321011.0,2664814,156088,2508726,0
217,3117798.0,6115302,145820,5739082,230400
218,4238187.0,5494915,208098,5056417,230400
219,2139060.0,5631856,103456,5528400,0
220,1842403.0,3177067,81375,3095692,0
221,2611717.0,3260132,118958,3141174,0
222,1709426.0,704081,81966,622115,0
223,3423945.0,1249570,175913,612857,460800
224,3235431.0,4886206,160181,4495625,230400
